reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEp6TvOc9oJbcN_EgWfxYCmcTDMEwy13uXAvvrjDRXkIytm7Wfx8MuXQ7KB0xgA02Q9jJDXqVBFbZoNP3s,Zara's Creative Academy,https://play-lh.googleusercontent.com/a-/AOh14GjRFKjBTJJhdqhElMcvwrr4uDD1mBo40JpidruAFBg,"I actually highly recommend all types of youtubers to use this app bcuz its much better and overall my rating are like 10 stars And yes thoughts the comments are not goo I want everybody who has spotted this and ,use get And slo rating is OK but for me 10 stars keep it up canvas put some updates",5,0,2.121.1,2021-07-25 18:54:27,,
gp:AOqpTOGuKCMKS6JJSJpe0E5K9cxmBhQMW9w9LjjaoqSfLR34z175bZy2pIRBW6dFY4-bnl6o0qglxfKSJ5MGSWU,SAM Tahmid,https://play-lh.googleusercontent.com/a-/AOh14GjGhCp1Aav97v5-i-9GeaBTH9CM83iN39TDdg3clA,Best Graphic Design App I have Used so far,5,0,2.126.1,2021-08-31 12:15:06,,
gp:AOqpTOFMbjiffgoszS-8kapuTsK6PIvSOkIN9-fNZg0YnEXTflweTB10RD5_GyzsjNy3wLpdxl-ArV7_Svtkals,Danish ch,https://play-lh.googleusercontent.com/a-/AOh14GgCd94YnQ4ds4hGV-79PKoAFWuL8h1DVpr54o-sQw,Good app I give 3star bcoz they have no more design in free mode,3,0,2.121.1,2021-07-26 18:36:28,"Hi Danish, the app is free to install but when you use premium elements in your design, you will be asked to pay. It is premium, if there is a coins icon on the image thumbnail. We add more free elements in every update, kindly ensure you have the latest version of the app. For concerns, reach us at canva.me/android. Regards. - Claressa
",2021-08-11 06:18:24
gp:AOqpTOG1GRcDD66Ru0cPBVm2bFN9mJBJqi2elJEj4ITQGiCDb-_712AYVtyF9LKYs4P8fSiPU6vb8vxe9jPyLIc,dhans seka,https://play-lh.googleusercontent.com/a-/AOh14GhU0Fi3OTo2icy_gRAjLSviTnn74Mpl_Is1QgW-Gg,superb poster design app.,4,0,2.127.0,2021-09-11 13:02:03,,
gp:AOqpTOFS4xtdToyYhabCZOV4c9OWM20La6nVM2QnAgNOLWEWHXwvNeU7AxJh_wj51bGmEidZ_u3wTq8ugI_HLEc,Damilare Shesan Ashaolu,https://play-lh.googleusercontent.com/a/AATXAJxdbsPqAVkCcmAf4ADw7BvZo4JtbVzpfXpg_r7e=mo,Good app for logo and flyers designing,3,0,2.124.0,2021-08-26 18:06:29,"Hi Damilare, thank you for the feedback. We're continuously working to make the app much better. Don't forget to check for updates as we regularly add new elements, release new features and improvements. - Lou",2021-09-04 23:39:38
gp:AOqpTOEEe52jIPCXF9syjj-aYsw0M089n8zRUWTqGDGW0JnGXJ5jHWYDBDBJBELSoeiuqODS39yTq2oRV0eaY8U,Igaga Victor,https://play-lh.googleusercontent.com/a-/AOh14GiY9gykvDlc5EWT6Uru_Ojz8gipSfcVbTp_6_1L,very useful app and easy to use.,5,0,2.127.0,2021-09-11 22:23:32,,
gp:AOqpTOGj-1U0SXbBrxgP_QR0gEI5baomFW20mgWNxHgE_VAAuZbqK_aA8wFfDEBOP6ebUBsR-l6_WzgH2lrTUkw,KirbyDTrim,https://play-lh.googleusercontent.com/a-/AOh14GjSz3ZDJTKxqPrs3IBt_p3oyRDC8yOu4ogtXfsl,"Helpful, useful & Valuable tool that connects with so many apps.",5,0,2.118.0,2021-07-04 00:12:43,,
gp:AOqpTOH8qHtyk8OdRAydlzLh3G4vyPrvgU_xt17Xw9BThWJW93xdJ9uGxrGI7VZAQCJK3BTId80lLKw6LTZZD6U,JeeeM SheeeN,https://play-lh.googleusercontent.com/a-/AOh14GjYjOEOb5WgldgyNwLINgDoFaOmiZ7XZaBtLLaYmQ,one of the best apps for Insta beginners...,5,0,2.126.0,2021-08-29 19:38:19,,
gp:AOqpTOE0nvjfCbc4CKHLQEFP8bYPjL-hsy68g1shXqiloxuHl9745zMtIxHA2P-l02V_9zfxobtBarqewwVW2Hw,Trupti / Dhakshiv Mehta,https://play-lh.googleusercontent.com/a/AATXAJw3c5N9ZtAIN1qcYnBysRamxBrO1CoDU5Y2hY0b=mo,it's really an very good app for beginners..,5,0,2.125.0,2021-08-24 05:58:11,,
gp:AOqpTOHz4687xQYhc3UyzQxS4d7ZDrw34saonoUe6k9LDw1G0pwzyq_x9heBPhPP9elMP0TLmMJpw1FMj0yUtjw,Inapurapu Priyanshu kumar,https://play-lh.googleusercontent.com/a/AATXAJz5PCFxNvfsUUDA2PA2rBp-doFaheiYl44TuNlk=mo,"superb app, unbelievable, one app and so many applications, truly loved it",5,0,2.124.0,2021-08-14 17:56:31,,
gp:AOqpTOF8olQzsvA11GEoUoiUaGLip6XhOlQhxLFH7TW8dtZ5fH2Bt-hf2afq45n9to2_BSwrffnuM6rUL7lEihU,Hafare Segelan,https://play-lh.googleusercontent.com/a-/AOh14GhqGPyPnQr2tuv5gFhF0M-TtnZ0J6BZS5zx7PdjkQ,"Really fun to use, even without getting the premium version",5,0,2.124.0,2021-08-16 17:51:40,,
gp:AOqpTOEc0H5gkFlSqo6gIJNNfy13pD0M6O_EFHPC2pDOGnWCfji8-BIW_WlEeJnsf4ogq_jZcousugxGnIeAjCk,Zulaiha 60,https://play-lh.googleusercontent.com/a/AATXAJzHoZNzfyUwnnMMJBgXshRcKZYe5IfdLtYIBi6H=mo,"It's a very helpful app, i like everything about the app.",5,0,2.126.0,2021-08-29 15:32:53,,
gp:AOqpTOFyohDgeoVFQRhKgrnGHynoNXe9DZg9seZg2Rv1mDkxybRBfH13APVjjFqK2CkgyFtuxLLXZHemj3h882U,M.Almustafa Rodwan,https://play-lh.googleusercontent.com/a-/AOh14GgvhhRY3peOBSDH5RwWW1hzCl0n-04_JuBhMsRpmg,"Great app, hope you adding more element as a shaps to be more creative. Thanks Canva❤️",5,0,2.120.0,2021-07-19 10:23:49,,
gp:AOqpTOHKtQ6d1TY0j_IMXBtwDo9qRyPP_YyIMD9b7nN-NJiRW-ydRfHVtBII0D5pEX8o5mZutf9uBBTSwHs7nAE,Marie Fe Pialago,https://play-lh.googleusercontent.com/a-/AOh14Gi44VKjh1nAWeFA8keNCkPvWVmxj2In2DDbcwLwgg,very good format and a hassle free,5,0,2.124.0,2021-08-13 09:19:42,,
gp:AOqpTOHoKrCb-qwys3M4fvI7DwYW74KFaELv2b1BvgJo55TVE7tdGiZ9rPMdxBn9p2gPtwBli2XRiOt9h-nfXe4,Vaibhav Trivedi,https://play-lh.googleusercontent.com/a-/AOh14GiVFQKTH8ivfHz46bisMUfIUFnR5gCr8aiZD60z2Q,Highly recommended for all who needs to design,5,0,2.123.0,2021-08-08 10:54:43,,
gp:AOqpTOFwn4x_WWfv4C3oBmt3Vp57ft4UhQgWsGfSVRFywEnkxBlj6E7R3IM0y8X8UJPfOe9Ht_NzsEGQM4NKT-s,Sylvia Kerubo,https://play-lh.googleusercontent.com/a-/AOh14GjkAuTcRVr9grGIQzVqLG19rdUlJaXcHcSz0cyqnQ,Canva is no longer saving or publishing designs. Is this a known issue?,2,0,2.117.0,2021-06-30 03:55:40,"Hi there. We're sorry to hear that you are having trouble with the app. We will make sure to take note of this for us to improve the app. For us to check, kindly send us a screenshot or a recording of the issue and send it through canva.me/android. Kindly keep an eye to our future updates with performance improvements. Thank you -Gel",2021-06-30 21:44:58
gp:AOqpTOE4wqlO9awFOAAjiDi2YcagWQ5D5h9Jfoz3juswwrGr0l2Qn--VwNZLzWZr4htIrhHcCR8wEKf9bggjF3I,Life as a Catholic girl,https://play-lh.googleusercontent.com/a-/AOh14Gi3ZB7UXie_POXYNy2SwrTJcBkmT8bv-OFxyeC9,"When I first opened the app,it was kinda difficult to use,but thanks to @gracemariyageorge😌😌😊😊,it was made easy Nice app 💓💓💓",5,0,2.117.0,2021-06-30 15:16:57,,
gp:AOqpTOEvUsQGcFiJ23q8e414V_z-IOljRP2EdEmvtrwaoqYSDUIAcxtFn9B2ghJbfZO_GldHRLYPr7TANhg3EGM,Cornelia Reid,https://play-lh.googleusercontent.com/a-/AOh14GjYZrUW-YoE04Ah_t2xux8MnRX6cPQQhMzMd7oW,Great design templates. Love the app!,5,0,2.118.0,2021-07-07 12:37:37,,
gp:AOqpTOHPNoQzAX8ny36BrIyXSAlsa9o-d1foiIgumE2tiZ-wo-kDs8cMeXyxyT5a2E6mi6y3cmyegoPBdZerWTY,High Strangeness,https://play-lh.googleusercontent.com/a-/AOh14Ggs5tCPs1YbdUE6ywEGBPKcGfFGopBoBT8io6CX,"quick, easy, and intuitive",5,0,2.121.1,2021-07-25 20:53:34,,
gp:AOqpTOFh_L1eXi-8S-jsNS-rm_c6oKooOvaB5qdUKLR5jfB_eVYzQwy3NuZ9wuyvMW37rUwtAfLMRNkPJwp4CCo,Boluwatife Oluseesin,https://play-lh.googleusercontent.com/a-/AOh14GiZd4Z_WXovyaf1z6Q2J9l-DQ0vG001GrlwHoRP4w,I made the right choice downloading Canva. plus it is soooooo easy to operate.,4,0,2.122.0,2021-08-11 20:11:36,"Hi there, thank you for the feedback. We're continuously working to make the app much better. Don't forget to check for updates as we regularly add new elements, release new features and improvements. - Lou",2021-08-17 23:32:01
gp:AOqpTOGjrAQjxvkARPeCBNLF1fi44ZjXRx_3FxrDJl0a-5PTD3XcejeW3xX-_Mrm_phMLdIdlym35DTa_MyY1jE,Mohamed Beshr,https://play-lh.googleusercontent.com/a-/AOh14GjBOl97Fs0ASI5IqH38hUzs6R-a0ubnhFA-wnpFhgY,Great app you can design anything,4,0,2.128.0,2021-09-12 02:04:46,,
gp:AOqpTOGPTcYvCHkO1QBvMsew1FwoMlp6ESYAVSvrRqDCh4MtuUaoYtSHxU9hBI7_29f_DfHjNPT6ykXkfsen98A,Shanea Jackson,https://play-lh.googleusercontent.com/a-/AOh14GjLEiuip6VGDyz0lcnWEMplCHrnGATtRIYUovJ_jw,Unable to schedule pins for the past few days,1,0,2.124.0,2021-08-19 01:41:43,"Hello Shanea, we're sorry to hear you are having troubles scheduling your posts. Mind telling us more about the issue? Please send it to canva.me/android so we can further assist you. We have released a version of the app with better functionality. Please keep your app updated Thanks!- Cynch",2021-08-24 00:25:47
gp:AOqpTOFE36pA-s77LyXfN-jSeg2CPNgj2pqtgAZ2bKx8GIvv91TaZVkukZlLFROry9hRZQJKEhlpthEgMglxIYA,P Shanmukhi,https://play-lh.googleusercontent.com/a-/AOh14GiE0cF7sZwe0Ef2wwkP3uzKrd1LyotERHzHJpd4IA,This is one of the best apps for editing. Highly preferred.,5,0,2.118.0,2021-07-06 09:47:39,,
gp:AOqpTOEnnm0C6UjzH5Dhf_lacxv3fJDRaLqw7KE4t7FmSvUIfY0ugugvk9REeQf16y5ekR4uhpd8_8aDP1I6vKE,Mr. Pooper,https://play-lh.googleusercontent.com/a-/AOh14GgS5wajD6qcmy3DwuA1eWW0srg96ePj0LhGVcKx,"Alot of bugs after update , pls fix",2,0,2.127.0,2021-09-08 09:02:44,,
gp:AOqpTOEQEO0MNlrFpi_f4qxt4oMbIE6W12utA1DWix1n5vLAyZsglwf9oP5x1ENdmFhQ0cGhc1F02T2jo10MbHM,Khazir Muhammad Ellahie,https://play-lh.googleusercontent.com/a-/AOh14Gh0vkKhPtFATm6YsrOkp0EJgvYaBn_gvdlLyZbmrw,Brilliant app for thumbnails for YouTube and other apps ...... I liked this app.......,5,0,2.121.1,2021-07-23 06:26:32,,
gp:AOqpTOGEFX_TaFWZsSKC4iGqinqnllJEp99Ma-DpondvE3E9zslENodwfqAKrNy5Emgd-pDsxBs62UeA6RFJybw,sulochana kumre,https://play-lh.googleusercontent.com/a-/AOh14GjMEsW5qvj8ckhHtW3DIQqkbz22LRerhzjEsUr0,Best designing app i liked this app I have created my professional like thumbnail and it is very attractive Best and many more I have designed,5,0,2.120.0,2021-07-15 09:13:20,,
gp:AOqpTOGKihHTlQ2dgrYd7r5Hc-F6YRKNKyEFLX9Q443OSq9zuHMoYy1NGD-IJyZbiefu66JBO1KSAbCBRHuWtuM,Olisa Nwosu,https://play-lh.googleusercontent.com/a/AATXAJwjWsuHE9OYeR9OVDw7uwXA0Y1b2FmnXBjwALrj=mo,"it's very a good app for others to download, no ads. 🤗",4,0,2.121.1,2021-07-29 21:07:49,"Hello Olisa, thanks for your feedback. We really appreciate it. We're continuously working to make the app much better. Please keep your app updated as we regularly release new features and improvements. Feel free to let us know your concerns thru canva.me/android. Thanks! - Cynch",2021-08-11 00:05:53
gp:AOqpTOEt_JmF4pikoGJfNUP0qJdU3GRp6gRslGLfeNpiPbZJlmNwEp7jMuwtltavV5IP0w3ffSE-MPMmf_22ovk,ayobami ewaoluwa michaelson,https://play-lh.googleusercontent.com/a-/AOh14Gj0Sx2G5WYReYMx5p32708ttRzo8S-BLsYJ34OrwQ8,amazing I highly recommend affordable and more than a professional app,5,0,2.119.0,2021-07-19 08:54:59,,
gp:AOqpTOEqfDPWrgHEiItKSEn5q0hVTssUUsrpduPyzttrzmEWPk4lXzFsjU0joldT8jSVAgdOAppvUKqKwcmpTxc,Raphael Emmanuel David,https://play-lh.googleusercontent.com/a/AATXAJzU0h2dmT2cjayQFjWINvlNlegh7iDj7E7pkbum=mo,I love this app 😍 from the user interface to it's accessibilities so nice 😍,1,0,2.124.0,2021-08-14 08:47:00,"Hi Raphael, thank you for the feedback. Mind telling us more about your experience that led to this rating? We would like to know, so that we can improve. Don't forget to check for updates to get all the functionality of the app. For other concerns, visit canva.me/android. - Lou",2021-08-22 00:29:55
gp:AOqpTOFMv6OKR5jeaHUj-fziGt1gFZzoGviMWQybn5V233YaQPg1jXQxw1HwFZ-QBTulYMX7hV0iFJqRQS3wxbg,Stacey Herring,https://play-lh.googleusercontent.com/a-/AOh14Gh4icIcH2jyfvb_hFBN6KdHl_BaU53_NmSiEjulLg,easy to.use. great options. fresh style.,5,0,2.122.0,2021-08-02 14:52:33,,
gp:AOqpTOHWlMs4jwcZPlR7uBQ0ETpggBaBAZYHkdvF_EZYiqYlC4b1S_N9-kb_GxGVl9MJSPfgq89T56NpYEANhDo,Shaista Salim,https://play-lh.googleusercontent.com/a/AATXAJz1Pq4TDYxcu5zKuvHr3JfMu2zE8GTUE_vOzE-y=mo,excellent app for the students..,1,0,2.126.0,2021-08-26 14:00:27,Hi Shaista. Thanks for the feedback. Mind telling us more about your experience that led to this rating? You can send your details on this link: https://canva.me/android. We'd like to know so we can improve. Kind regards. - ED,2021-08-30 10:38:28
gp:AOqpTOHuEZD9wTai_0UPYMaypVmiQFwC48HDnWfM069U6oWEtCWLgfEdnv0C0a5FVtI52x9A7FEj-Cb2UNLsivY,NANDA KISHORE GHOSH,https://play-lh.googleusercontent.com/a-/AOh14GgsXHu1HKjmmFxY2zWCXvtJH56dDyutbAVulMrPW84,Best app for creating flyers and logos.,5,0,2.123.0,2021-08-06 17:56:33,,
gp:AOqpTOFUlSGFFJIepR3Hr9FF5b-cX5t6RAuqD5V3r9HL4gmOG-3Q8xIkg0G1H_WDRORKOPeiOwSBR2U21s0bt40,AMAYO STUDIO,https://play-lh.googleusercontent.com/a-/AOh14GhuScaPFqHk19DpNE-A19X6--IafY0yK48H7BCE,The best graphics maker app forever and ever it deserves 7stars or more,5,0,2.123.0,2021-08-23 21:40:35,,
gp:AOqpTOFgPszx_RooI777OIHvwyrt2doM2fEytpzvjMjMnq2MYKEAjsFg5Ku-ACfShsAQfUyO6wF44rdtn3m8Ftc,gossip with AnAbiYa.,https://play-lh.googleusercontent.com/a-/AOh14GjyscRN-RM4m3oM9ezHmv-neJyVkpv2BK5h92Wn,easy to edit any thing very properly im glad to using this app,5,0,2.125.0,2021-08-22 22:52:35,,
gp:AOqpTOHyUkBGya1VmKiOSBRX9QrTMTu2RnD-GmCUESqb5UBJaEZnA9ZHg2pKdtSzxU5WbPtcuue66Jkjv0VK8F0,Grace Downie,https://play-lh.googleusercontent.com/a-/AOh14GjWtNk628WrxjiVq2Q1M-cs1uegNZWZKfnBzrh_LvE,Great for what it is. a little tricky on my phone to use but just getting used to it,5,0,2.119.0,2021-07-11 11:50:10,,
gp:AOqpTOFZi6C_J4UwHElzFqfyXfZ3z23pSr74Hg8gwnTfVUrKUM_Ak73VZFrhVsSAXqnaJojQKBEAEfAkO0GrT1M,Michelle Barendse,https://play-lh.googleusercontent.com/a-/AOh14GiXi7yjL9QEJZt1goeJ5V0VGPivLzSmqVcCk1wmZQ,Love all the designs and so may are free! Thanks Canva Team!,5,0,2.125.0,2021-08-19 19:46:14,,
gp:AOqpTOHc59OBWI5TzuAVGnO5f7YZ0iXWT2zivA6BSKTAjE_RuB1lqSqZgj6JQHdChxsEwVHaBsIRJIkkANkt6H0,Rayyan Khalid,https://play-lh.googleusercontent.com/a-/AOh14Gh1xJ7kz8XikLqvHivQo23mbuh3nrPjDzIMgeFj,Great app!! We can make everyyyyyything through this app..,5,0,2.126.0,2021-08-30 12:30:19,,
gp:AOqpTOG1yC41jyUNPkb5h0GnA4kWrrggPR0-xMS-9fIBpacMeJ7-pFSUkpXGFv9PY0u6hf80mvdF7OUwOuUlaFg,ogunjimi arike,https://play-lh.googleusercontent.com/a/AATXAJwkE-YYHsUdCe9XVwRUadnTOIbRDZxG25M2_Ck6=mo,"I love it, it's helpful, especially with wattpad ❤",5,0,2.123.0,2021-08-25 13:04:40,,
gp:AOqpTOEOZQ7U5zvXkcuTkzHnj_XNCCiKKx5s0gtcHrf65efggeWf80hkrrMhZj4M_m78D3eClbuInQpputX3xOo,Adeel Prince,https://play-lh.googleusercontent.com/a-/AOh14GjorQUTlHodYxJKtOcguQ1xo9IE2cTiaaJoWJi-MQ,Very interesting app. I ask we use and create a day,5,0,2.127.0,2021-09-08 18:24:15,,
gp:AOqpTOEBbOGPi-BJNUYxmwCAPdgVvi0lBb1LYz9P2CpT0HAtQKNrJanLGZCNth1ib1yrwb4iX3W3AwL_DVZvy-s,Vidra Caesaro,https://play-lh.googleusercontent.com/a-/AOh14GjFHNZgbex-QYDHi12X_FPEuk_VOz3I-atLtICF,it's alright. Haven't tried the premium version tho. More insight scope coming soon.,5,0,2.125.0,2021-08-20 07:12:34,,
gp:AOqpTOGiG1ivaEV6LRCJGBIJEDE7zMmvlRZ5Xa8R5tcpQ5BCqmzT3RMNOzpGkxlPcWrt2AzRZVSJ6ykOs_x0HuU,Soumalya Mondal,https://play-lh.googleusercontent.com/a-/AOh14GgBlPpMhGn7TFOgZVedaePdT9RQonhpaBH5QYe_gg,Best app for design.... lot of design suggestions for every platform..... Love this app.... ❤️❤️❤️❤️❤️,5,0,2.125.0,2021-08-23 16:43:24,,
gp:AOqpTOGe2OcTgPGspyOeeou7g9fqbgxj8nR4SDhFjqxnE5u4JOfstcSEFaDEdmkSeVD9YXJukn5BQG5jJkVd__0,Firas YT,https://play-lh.googleusercontent.com/a-/AOh14GiK9BYm4juZYEQZxm51DyBZlfsC_gJVCvPPWGS9yg,I like this app because you can make your design and send it anywhere !! u must to download (CANVA) now !,5,0,2.118.0,2021-07-07 15:24:55,,
gp:AOqpTOGhIYauJ354glDWveZLJJtkwClrBS7PhkLuv8UXjQsVCijO5wt-iA_5gZN_jAY89stDyhABZj_oSC6q4w4,Da Beef Sock,https://play-lh.googleusercontent.com/a/AATXAJx8jHDUQ5BpxBRPQjO33HqneRJY-xBcVOalRehv=mo,It's so easy to use and create my own designs!,5,0,2.122.0,2021-08-03 02:38:11,,
gp:AOqpTOFwSp8v81oMdBGjcpmPgz8HNzQiCRd5v6AHoyt4OjRFQGyPJCSmXbaT3MN-8_SJay84v-M-AfpXnFkJTEE,Tiffany Landicho,https://play-lh.googleusercontent.com/a-/AOh14GiWWA0LHxjdFksaK3w16C2i6NtrdyhAFQJ-Hdqwxw,"I just installed it and it was great! I love this, this will help me alot thank you and keep it up❤️",5,0,2.126.0,2021-08-27 10:47:29,,
gp:AOqpTOFtPzVig7AXLRdVrM9Ue6PPobw8jWtjWeTdJrEsnRPoVHxgqOM7LJbMrB3va0tIEeOEIotV1i0dmcJuYL8,Ijeu Hyuk,https://play-lh.googleusercontent.com/a-/AOh14GiLsAfR0X17c4Uzb_rytYjHHaJ_6RgCL7bcxPPOMg,"when make it to video, the resolution really bad..",1,0,2.121.1,2021-07-29 23:02:28,"Hello Ijeu, we know how important the quality of the downloaded design is to our users and we regret that your design is not what you expected. Please refer to this link for more info: https://bit.ly/2Nn7PST. Also keep your app updated. If the error persists, send us a report at canva.me/android. - Cynch",2021-08-10 23:20:18
gp:AOqpTOGt7SMP3f6s9TrutgFW5L_J0zRRES1Ss25DUmMcaGKONjz0lIJkcQ19hP8gLzt-z1Bu5I6cTSLQ_bTbM1U,DSCON 24. BAVISHAKITHYA I,https://play-lh.googleusercontent.com/a-/AOh14GhfeALeSFLse1i_QOfAuVzpffXxvNz-gNzPCs8n,"Best creative app I have ever seen , no need to think .. just install it and use it",5,0,2.125.0,2021-08-20 08:54:44,,
gp:AOqpTOFpPEcU5815pSFwHJDHiNrXduFYdN_hKJtWh1JyOEGK2ojvb7wTbYCi-bvspa-LhxvU9hVxHR3mDIlio0Q,Roylene Jean Canoy,https://play-lh.googleusercontent.com/a-/AOh14Gi5d_Fyw7dCwzIQl5qYtVatKrQtgKAtLF090FZIqw,The app is great! So easy to use.,5,0,2.127.0,2021-09-06 03:15:17,,
gp:AOqpTOGXb2AWKZuKZKufweo25y_v0kbhAjBQ2TFhaNH1kMsCJLo0vUFbPtM21syfd52fPK_kMVo8svIgILRdX64,Salman Rabbani,https://play-lh.googleusercontent.com/a/AATXAJxg50UjTF8x9VVrMAxmKi0gqK-SiklHTQqa9uiD=mo,Great app but it would be more great for us if you add Urdu font also please.,5,0,2.119.0,2021-09-11 00:55:43,,
gp:AOqpTOG0vQnpsZLa5DzBMAw29XVCmh-zhdswj2qKi85UpCmoDN6FITtTOzhoxPt3uYiT9RhLBBiUY0iUNOoaors,Amit Saha Films,https://play-lh.googleusercontent.com/a-/AOh14Gg4PdYqjKijBBA_q7MO8_UNPCVfTJvJbWjwJbbuZg,fantastic photo edition application.... very useful for YouTube thumbnail,5,0,2.124.0,2021-08-21 04:23:03,,
gp:AOqpTOFlwtlFVUf5wIGQOqkMoQ0X14HhqBbUTuMUO_gICoD9DyEmoZ89Xle-FYV_4lEce_s02AugcsT8IpXNLxQ,Sulaimon Salawu,https://play-lh.googleusercontent.com/a-/AOh14GifgaVfp_c5TBx8yxrYGWS3YFD4nphYaGjUbIw_Xw,best app ever but always have problem when saving my design,4,0,2.117.0,2021-06-27 21:16:06,"Hi Sulaimon. Canva saves your design automatically. Sorry if you are rather unable to download your design. Please force close the app then restart it. You may also close other apps to free space in your device storage. Update your app to get new features. If the issue recurs, report it at canva.me/android. Regards. - Ahn
",2021-06-28 08:32:35
gp:AOqpTOEam-CI8t6Eie28IERk1C71UHFF9gNH-Kew36irJAwdjFNV77iFJLAhG-EyE0cs6IncrkockR0lj3cbmRM,Alina Polianskikh,https://play-lh.googleusercontent.com/a-/AOh14Gj0j9rKkflxpY9PIu_cwGctk9Oz4Tit4APd4agBvA,easy to use. the results look like a pro. just wow,5,0,2.127.0,2021-09-09 02:37:23,,
gp:AOqpTOGOvndKhOrpet-029lPHfzJ69FjZqMmpUbX3ZCp9n5SFrMJGsqsEvWlYWAWxSHVI9RkJb3Gpw9XEfkd9z8,Rahul Pandey,https://play-lh.googleusercontent.com/a-/AOh14GjzUlFtlzwc4sUicmv8BJfPoYDO0pGYz6a82vr6Y3Y,Not working properly in my mobile app please remove bugs,1,0,2.127.0,2021-09-07 05:37:00,"Hi Rahul. We're sorry to hear you're getting such issues with the app. We have an updated version which includes new performance improvements and error fixes that could fix the issue. If the issue recurs, send us a screenshot or video recording of the issue at canva.me/android. - ED",2021-09-14 16:26:15
gp:AOqpTOGzwAyn0piJ8DRd7hb8KEkJpO-DU72dc0Whul6y3FpZRMwluiY9mKr3EBKBfRvP846r3aSXwEE9RN6t6_w,Ayaza Ayaza,https://play-lh.googleusercontent.com/a/AATXAJy0zkWpd7IU8ojRZtvg5oOU-eNSr76HMBPk4lkN=mo,This is a great app for logos in your buiness.,5,0,2.122.0,2021-08-05 16:06:32,,
gp:AOqpTOHYu_-SMNHZKmusUkFHRMhSrlWe4mc2cJiBWCTU0IS0TR1LppNOX_TYc7yjwMfdzt1pKpNNQkJV_AVXyUc,harshit dhiman,https://play-lh.googleusercontent.com/a/AATXAJwN2QcTevY9Z3vsD2YcxU3RzvJVEmPtMM04yrnx=mo,"Nice , but make it more compatible for low end devices",4,0,2.122.0,2021-08-03 14:30:57,"Hi Harshit, thank you for the rating and feedback. Our goal is to give everyone the best design experience, that is why you can be assured that we're continuously working on improving in all platforms. For any suggestions, you may send the details to us. Also, update your app to get it's new features. Best regards. - Claressa
",2021-08-18 08:53:50
gp:AOqpTOEgUEVcmOO7H37Zv-3Uwxp3LAmoVNHDrte-sc51ps9OuitMOM2VMUs57IpuM29aK2OWTt5EYnx2C1CUyfM,Manjunath G,https://play-lh.googleusercontent.com/a-/AOh14GjYhgxeOgDvh6Z8qrtxZl3T4MlUjjM-dTeyWcC5,Excellent option and so many free services,5,0,2.120.0,2021-07-16 08:15:34,,
gp:AOqpTOFsbZuf6uy-HzvKTHnj9gWR7LC4I1vVXQbmaCtUHDCoco-pktGNunYJNwLpTrJM7zsHRz8JJWSV6UQ69PM,stephanie_hardiman,https://play-lh.googleusercontent.com/a-/AOh14GikNcXzEqWOgknel7fzZr5x5UCfr5c4Tg749up9MA,"I think this app is great, but i'm still trying to figure out how to put a photo over another photo.",5,0,2.117.0,2021-06-28 19:32:29,,
gp:AOqpTOF_GDq8xEcUSGMtohqEeMIB7DGpR_2zVxjF5i8eC-Iuu9n4C0LWQKVQidd6YD_Q5-Qc1iXPK_PxRHUNLEI,Criston Mathew,https://play-lh.googleusercontent.com/a-/AOh14Ghy7utqzjwT32tutsuy-T7fmbRZeubKq7yZnq3Llg,it's very hard for me to control it need to be more user friendly but if u have time u can get all things that u need ❣️,2,0,2.117.0,2021-06-24 11:29:55,"Hi Criston, thanks for trying Canva. You can visit support.canva.com or check out this video: https://bit.ly/3cXqShj For quick guides on the app. We also suggest that you keep your app up to date. For concerns, visit canva.me/android. - Lou",2021-06-25 07:58:00
gp:AOqpTOG-7G6PZw_uCqWHbEphe5nrIEeNFXNh9pcHhMYM77g4UeTiwGCDRR9zP-WDJexQGqZIPvLPjt7kTVeC-KQ,Yass Min,https://play-lh.googleusercontent.com/a-/AOh14GiUcoyAB4stFBoEBepin4nXl1Cm5pr7FzydBJd-iA,Great app and has a lot of features..,5,0,2.119.0,2021-07-14 19:23:36,,
gp:AOqpTOHLjVUXkONe0ckbu4tsHGZEO3ej_0gvNSCbazgWpIhkHAuYJMHBgf2_-vHhLH8CedZbwWvJ7mEqyVHJwXE,OLAWALE SAMUEL,https://play-lh.googleusercontent.com/a/AATXAJyx-Swi_vMa9yf3QjoGSdfsUyGDIBuAJBstqOER=mo,really love this app. have been looking for something like this all this while.it really amazing,5,0,2.122.0,2021-08-03 22:46:47,,
gp:AOqpTOExyiCZMLXOjsPWbUR6MyhSiIESGd4NaJfrS7eWbPwCw0CbI_sjvzfedW7Tx56TPT1cELdIPl2rXczsCxc,Rebecca Altomare,https://play-lh.googleusercontent.com/a-/AOh14GjnKyG2mFvtg3Iy-i7V7LwVShEKn3bPZGmURZSFAA,the best online designer for everything!!!,4,0,2.122.0,2021-07-31 12:02:33,"Hi Rebecca, thank you for the feedback. We're continuously working to make the app much better. Don't forget to check for updates as we regularly add new elements, release new features and improvements. - Lou",2021-08-10 00:42:10
